# (S^2 x S^2)_16 of Bagchi--Datta arXiv:1004.3157; vertex x_ij -> label 4(i-1)+j, i,j in 1..4.
# Generated from the five basic facets and the group A_4 x Z_2 of the paper.
1,2,3,6,11
1,2,3,6,14
1,2,3,11,14
1,2,4,6,12
1,2,4,6,16
1,2,4,12,16
1,2,6,10,11
1,2,6,10,12
1,2,6,14,16
1,2,10,11,14
1,2,10,12,16
1,2,10,14,16
1,3,4,7,11
1,3,4,7,16
1,3,4,11,16
1,3,6,7,11
1,3,6,7,15
1,3,6,14,15
1,3,7,15,16
1,3,11,14,15
1,3,11,15,16
1,4,6,8,12
1,4,6,8,16
1,4,7,8,11
1,4,7,8,16
1,4,8,11,12
1,4,11,12,16
1,5,6,7,11
1,5,6,7,15
1,5,6,8,9
1,5,6,8,16
1,5,6,9,11
1,5,6,13,15
1,5,6,13,16
1,5,7,8,11
1,5,7,8,16
1,5,7,15,16
1,5,8,9,11
1,5,13,15,16
1,6,8,9,12
1,6,9,10,11
1,6,9,10,12
1,6,13,14,15
1,6,13,14,16
1,8,9,11,12
1,9,10,11,13
1,9,10,12,16
1,9,10,13,16
1,9,11,12,16
1,9,11,13,16
1,10,11,13,14
1,10,13,14,16
1,11,13,14,15
1,11,13,15,16
2,3,4,6,11
2,3,4,6,16
2,3,4,11,16
2,3,6,14,16
2,3,11,14,16
2,4,6,11,12
2,4,11,12,16
2,6,10,11,12
2,10,11,12,16
2,10,11,14,16
3,4,6,7,11
3,4,6,7,16
3,6,7,15,16
3,6,14,15,16
3,11,14,15,16
4,6,7,8,11
4,6,7,8,16
4,6,8,11,12
5,6,7,11,15
5,6,8,9,16
5,6,9,11,13
5,6,9,13,16
5,6,11,13,15
5,7,8,11,16
5,7,11,15,16
5,8,9,11,16
5,9,11,13,16
5,11,13,15,16
6,7,8,11,16
6,7,11,15,16
6,8,9,12,16
6,8,11,12,16
6,9,10,11,13
6,9,10,12,16
6,9,10,13,16
6,10,11,12,16
6,10,11,13,14
6,10,11,14,16
6,10,13,14,16
6,11,13,14,15
6,11,14,15,16
8,9,11,12,16
