# quotient complex for m2; vertex k has marking {"9": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [2, 4], "representative_upstairs": [[1, 1], [1, 2]]}, "1": {"orbit_size_on_cover": 16, "stabiliser_order_in_Gamma": 8, "E_classes": [1, 1], "representative_upstairs": [[0, 2], [0, 0]]}, "5": {"orbit_size_on_cover": 16, "stabiliser_order_in_Gamma": 8, "E_classes": [3, 3], "representative_upstairs": [[0, 3], [0, 1]]}, "3": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [1, 2], "representative_upstairs": [[1, 2], [2, 2]]}, "8": {"orbit_size_on_cover": 16, "stabiliser_order_in_Gamma": 8, "E_classes": [2, 2], "representative_upstairs": [[3, 2], [3, 2]]}, "7": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [3, 4], "representative_upstairs": [[1, 1], [2, 1]]}, "4": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [1, 4], "representative_upstairs": [[1, 3], [2, 0]]}, "2": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [1, 3], "representative_upstairs": [[0, 1], [0, 2]]}, "6": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [2, 3], "representative_upstairs": [[3, 2], [2, 1]]}, "10": {"orbit_size_on_cover": 16, "stabiliser_order_in_Gamma": 8, "E_classes": [4, 4], "representative_upstairs": [[1, 1], [3, 1]]}}
1,2,3,5,8
1,2,3,5,9
1,2,3,8,9
1,2,4,5,6
1,2,4,5,10
1,2,4,6,10
1,2,5,6,8
1,2,5,7,9
1,2,5,7,10
1,2,6,7,8
1,2,6,7,10
1,2,7,8,9
1,3,4,7,8
1,3,4,7,10
1,3,4,8,10
1,3,5,6,8
1,3,5,6,9
1,3,6,7,8
1,3,6,7,10
1,3,6,9,10
1,3,8,9,10
1,4,5,6,9
1,4,5,7,9
1,4,5,7,10
1,4,6,9,10
1,4,7,8,9
1,4,8,9,10
2,3,4,5,8
2,3,4,5,10
2,3,4,8,10
2,3,5,9,10
2,3,8,9,10
2,4,5,6,8
2,4,6,8,10
2,5,7,9,10
2,6,7,8,10
2,7,8,9,10
3,4,5,7,8
3,4,5,7,10
3,5,6,7,8
3,5,6,7,10
3,5,6,9,10
4,5,6,8,9
4,5,7,8,9
4,6,8,9,10
5,6,7,8,10
5,6,8,9,10
5,7,8,9,10
