# quotient complex for m4_restricted_to_(4,2)_1; vertex k has marking {"10": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [3, 3], "representative_upstairs": [[6, 3], [3, 0]]}, "5": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [1, 4], "representative_upstairs": [[0, 6], [8, 1]]}, "13": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [4, 4], "representative_upstairs": [[7, 10], [1, 10]]}, "6": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [1, 2], "representative_upstairs": [[0, 6], [9, 3]]}, "17": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [2, 4], "representative_upstairs": [[10, 11], [9, 3]]}, "9": {"orbit_size_on_cover": 128, "stabiliser_order_in_Gamma": 1, "E_classes": [3, 4], "representative_upstairs": [[8, 7], [6, 3]]}, "8": {"orbit_size_on_cover": 128, "stabiliser_order_in_Gamma": 1, "E_classes": [3, 4], "representative_upstairs": [[7, 10], [0, 9]]}, "14": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [4, 4], "representative_upstairs": [[10, 5], [11, 2]]}, "16": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [2, 4], "representative_upstairs": [[8, 7], [3, 3]]}, "19": {"orbit_size_on_cover": 8, "stabiliser_order_in_Gamma": 16, "E_classes": [2, 2], "representative_upstairs": [[3, 9], [9, 9]]}, "7": {"orbit_size_on_cover": 32, "stabiliser_order_in_Gamma": 4, "E_classes": [3, 3], "representative_upstairs": [[0, 3], [0, 3]]}, "12": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [4, 4], "representative_upstairs": [[1, 4], [7, 10]]}, "2": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [1, 3], "representative_upstairs": [[3, 0], [6, 6]]}, "15": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [4, 4], "representative_upstairs": [[8, 7], [7, 4]]}, "11": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [2, 3], "representative_upstairs": [[6, 9], [3, 3]]}, "4": {"orbit_size_on_cover": 64, "stabiliser_order_in_Gamma": 2, "E_classes": [1, 4], "representative_upstairs": [[1, 4], [0, 0]]}, "3": {"orbit_size_on_cover": 8, "stabiliser_order_in_Gamma": 16, "E_classes": [1, 1], "representative_upstairs": [[6, 6], [6, 0]]}, "1": {"orbit_size_on_cover": 8, "stabiliser_order_in_Gamma": 16, "E_classes": [1, 1], "representative_upstairs": [[0, 6], [6, 0]]}, "18": {"orbit_size_on_cover": 8, "stabiliser_order_in_Gamma": 16, "E_classes": [2, 2], "representative_upstairs": [[3, 9], [3, 9]]}}
1,2,5,7,11
1,2,5,7,12
1,2,5,10,11
1,2,5,10,15
1,2,5,11,12
1,2,5,11,15
1,2,6,7,17
1,2,6,7,18
1,2,6,10,16
1,2,6,10,19
1,2,6,16,18
1,2,6,17,19
1,2,7,8,12
1,2,7,8,17
1,2,7,11,18
1,2,8,11,12
1,2,8,11,19
1,2,8,17,19
1,2,9,10,15
1,2,9,10,16
1,2,9,11,15
1,2,9,11,18
1,2,9,16,18
1,2,10,11,19
1,5,6,8,12
1,5,6,8,19
1,5,6,9,15
1,5,6,9,18
1,5,6,12,18
1,5,6,15,19
1,5,7,8,12
1,5,7,8,17
1,5,7,11,17
1,5,8,17,19
1,5,9,10,15
1,5,9,10,16
1,5,9,16,18
1,5,10,11,16
1,5,11,12,16
1,5,11,15,17
1,5,12,16,18
1,5,15,17,19
1,6,7,11,17
1,6,7,11,18
1,6,8,11,12
1,6,8,11,19
1,6,9,11,15
1,6,9,11,18
1,6,10,11,16
1,6,10,11,19
1,6,11,12,16
1,6,11,15,17
1,6,12,16,18
1,6,15,17,19
2,3,4,7,11
2,3,4,7,13
2,3,4,10,11
2,3,4,10,14
2,3,4,11,13
2,3,4,11,14
2,3,6,7,16
2,3,6,7,19
2,3,6,10,17
2,3,6,10,18
2,3,6,16,18
2,3,6,17,19
2,3,7,8,13
2,3,7,8,16
2,3,7,11,19
2,3,8,11,13
2,3,8,11,18
2,3,8,16,18
2,3,9,10,14
2,3,9,10,17
2,3,9,11,14
2,3,9,11,19
2,3,9,17,19
2,3,10,11,18
2,4,6,7,13
2,4,6,7,18
2,4,6,10,14
2,4,6,10,19
2,4,6,13,19
2,4,6,14,18
2,4,7,11,18
2,4,10,11,19
2,4,11,13,19
2,4,11,14,18
2,5,6,7,12
2,5,6,7,19
2,5,6,10,15
2,5,6,10,18
2,5,6,12,18
2,5,6,15,19
2,5,7,11,19
2,5,10,11,18
2,5,11,12,18
2,5,11,15,19
2,6,7,12,16
2,6,7,13,17
2,6,10,14,16
2,6,10,15,17
2,6,12,16,18
2,6,13,17,19
2,6,14,16,18
2,6,15,17,19
2,7,8,12,16
2,7,8,13,17
2,8,11,12,18
2,8,11,13,19
2,8,12,16,18
2,8,13,17,19
2,9,10,14,16
2,9,10,15,17
2,9,11,14,18
2,9,11,15,19
2,9,14,16,18
2,9,15,17,19
3,4,6,8,13
3,4,6,8,18
3,4,6,9,14
3,4,6,9,19
3,4,6,13,19
3,4,6,14,18
3,4,7,8,13
3,4,7,8,16
3,4,7,11,16
3,4,8,16,18
3,4,9,10,14
3,4,9,10,17
3,4,9,17,19
3,4,10,11,17
3,4,11,13,17
3,4,11,14,16
3,4,13,17,19
3,4,14,16,18
3,6,7,11,16
3,6,7,11,19
3,6,8,11,13
3,6,8,11,18
3,6,9,11,14
3,6,9,11,19
3,6,10,11,17
3,6,10,11,18
3,6,11,13,17
