# 13824 facets of the lifted triangulation on the finite torus cover, vertex ids as above
0,2,5,50,125
0,2,5,50,146
0,2,5,125,434
0,2,5,146,341
0,2,5,194,341
0,2,5,194,554
0,2,5,314,434
0,2,5,314,533
0,2,5,533,554
0,2,6,50,126
0,2,6,50,150
0,2,6,126,438
0,2,6,150,342
0,2,6,194,342
0,2,6,194,558
0,2,6,314,438
0,2,6,314,534
0,2,6,534,558
0,2,50,122,125
0,2,50,122,126
0,2,50,146,150
0,2,122,125,434
0,2,122,126,438
0,2,122,434,438
0,2,146,150,338
0,2,146,338,341
0,2,150,338,342
0,2,194,338,341
0,2,194,338,342
0,2,194,554,558
0,2,314,434,438
0,2,314,530,533
0,2,314,530,534
0,2,530,533,554
0,2,530,534,558
0,2,530,554,558
0,5,18,53,125
0,5,18,53,162
0,5,18,125,450
0,5,18,162,341
0,5,18,197,341
0,5,18,197,570
0,5,18,317,450
0,5,18,317,533
0,5,18,533,570
0,5,50,53,125
0,5,50,53,149
0,5,50,146,149
0,5,53,149,162
0,5,125,434,437
0,5,125,437,450
0,5,146,149,341
0,5,149,162,341
0,5,194,197,341
0,5,194,197,557
0,5,194,554,557
0,5,197,557,570
0,5,314,317,437
0,5,314,317,533
0,5,314,434,437
0,5,317,437,450
0,5,533,554,557
0,5,533,557,570
0,6,14,62,134
0,6,14,62,150
0,6,14,134,438
0,6,14,150,350
0,6,14,206,350
0,6,14,206,558
0,6,14,326,438
0,6,14,326,542
0,6,14,542,558
0,6,50,54,126
0,6,50,54,150
0,6,54,62,134
0,6,54,62,150
0,6,54,126,134
0,6,126,134,438
0,6,150,342,350
0,6,194,198,342
0,6,194,198,558
0,6,198,206,350
0,6,198,206,558
0,6,198,342,350
0,6,314,318,438
0,6,314,318,534
0,6,318,326,438
0,6,318,326,542
0,6,318,534,542
0,6,534,542,558
0,8,14,56,134
0,8,14,56,152
0,8,14,134,440
0,8,14,152,350
0,8,14,200,350
0,8,14,200,560
0,8,14,320,440
0,8,14,320,542
0,8,14,542,560
0,8,23,56,143
0,8,23,56,167
0,8,23,143,455
0,8,23,167,359
0,8,23,200,359
0,8,23,200,575
0,8,23,320,455
0,8,23,320,551
0,8,23,551,575
0,8,56,128,134
0,8,56,128,143
0,8,56,152,167
0,8,128,134,440
0,8,128,143,455
0,8,128,440,455
0,8,152,167,344
0,8,152,344,350
0,8,167,344,359
0,8,200,344,350
0,8,200,344,359
0,8,200,560,575
0,8,320,440,455
0,8,320,536,542
0,8,320,536,551
0,8,536,542,560
0,8,536,551,575
0,8,536,560,575
0,13,18,61,138
0,13,18,61,162
0,13,18,138,450
0,13,18,162,354
0,13,18,205,354
0,13,18,205,570
0,13,18,325,450
0,13,18,325,546
0,13,18,546,570
0,13,22,61,142
0,13,22,61,157
0,13,22,142,445
0,13,22,157,358
0,13,22,205,358
0,13,22,205,565
0,13,22,325,445
0,13,22,325,550
0,13,22,550,565
0,13,61,133,138
0,13,61,133,142
0,13,61,157,162
0,13,133,138,450
0,13,133,142,445
0,13,133,445,450
0,13,157,162,349
0,13,157,349,358
0,13,162,349,354
0,13,205,349,354
0,13,205,349,358
0,13,205,565,570
0,13,325,445,450
0,13,325,541,546
0,13,325,541,550
0,13,541,546,570
0,13,541,550,565
0,13,541,565,570
0,14,56,62,134
0,14,56,62,158
0,14,56,152,158
0,14,62,150,158
0,14,134,438,446
0,14,134,440,446
0,14,150,158,350
0,14,152,158,350
0,14,200,206,350
0,14,200,206,566
0,14,200,560,566
0,14,206,558,566
0,14,320,326,446
0,14,320,326,542
0,14,320,440,446
0,14,326,438,446
0,14,542,558,566
0,14,542,560,566
0,18,53,66,125
0,18,53,66,162
0,18,61,66,138
0,18,61,66,162
0,18,66,125,138
0,18,125,138,450
0,18,162,341,354
0,18,197,210,341
0,18,197,210,570
0,18,205,210,354
0,18,205,210,570
0,18,210,341,354
0,18,317,330,450
0,18,317,330,533
0,18,325,330,450
0,18,325,330,546
0,18,330,533,546
0,18,533,546,570
0,22,23,70,142
0,22,23,70,167
0,22,23,142,455
0,22,23,167,358
0,22,23,214,358
0,22,23,214,575
0,22,23,334,455
0,22,23,334,550
0,22,23,550,575
0,22,61,70,142
0,22,61,70,166
0,22,61,157,166
0,22,70,166,167
0,22,142,445,454
0,22,142,454,455
0,22,157,166,358
0,22,166,167,358
0,22,205,214,358
0,22,205,214,574
0,22,205,565,574
0,22,214,574,575
0,22,325,334,454
0,22,325,334,550
0,22,325,445,454
0,22,334,454,455
0,22,550,565,574
0,22,550,574,575
0,23,56,71,143
0,23,56,71,167
0,23,70,71,142
0,23,70,71,167
0,23,71,142,143
0,23,142,143,455
0,23,167,358,359
0,23,200,215,359
